"trip.Combined"	"tripTime.mu"	"tripTime.md"	"tripTime.s"	"tripTime.n"	"Member.Type.mu"	"Member.Type.md"	"Member.Type.s"	"Member.Type.n"
"1431"	"Adams Mill & Columbia Rd NW (31104) - North Capitol St & F St NW (31624)"	1525.23364485981	1320	1165.08465169844	214	1.92056074766355	2	0.271057161047826	214
"1432"	"North Capitol St & F St NW (31624) - 14th & G St NW (31238)"	1160	780	1570.26239845447	201	1.7363184079602	2	0.441728851343732	201
"1433"	"14th & Harvard St NW (31105) - McPherson Square - 14th & H St NW (31216)"	772.894736842105	660	638.126412794311	380	1.95526315789474	2	0.206998105125678	380
"1434"	"14th & Rhode Island Ave NW (31203) - C & O Canal & Wisconsin Ave NW (31225)"	1520.31347962382	960	2007.39604840006	319	1.67711598746082	2	0.468313401985728	319
"1435"	"16th & U St NW (31229) - USDA / 12th & Independence Ave SW (31217)"	1680.33898305085	1260	1537.59474885625	177	1.70621468926554	2	0.456786974431487	177
"1436"	"3rd & D St SE (31605) - 19th St & Constitution Ave NW (31235)"	2200.4	1440	1771.8264493011	150	1.57333333333333	2	0.496249918995367	150
"1437"	"Adams Mill & Columbia Rd NW (31104) - 21st & I St NW (31205)"	853.606299212598	720	631.53416123412	635	1.90551181102362	2	0.292737295320627	635
"1438"	"Georgia & New Hampshire Ave NW (31400) - 14th & Harvard St NW (31105)"	558.333333333333	480	253.793594897879	144	1.95138888888889	2	0.215804272597843	144
"1439"	"Eckington Pl & Q St NE (31505) - 21st & I St NW (31205)"	1572	1380	479.586028383532	30	1.86666666666667	2	0.34574590364176	30
"1440"	"Georgia Ave and Fairmont St NW (31207) - Convention Center / 7th & M St NW (31223)"	449.638554216867	420	138.707419110632	332	1.96084337349398	2	0.194260265939085	332
"1441"	"Park Rd & Holmead Pl NW (31602) - 10th & U St NW (31111)"	577.974683544304	480	615.281876818448	474	1.94303797468354	2	0.232014914026606	474
"1442"	"Park Rd & Holmead Pl NW (31602) - 20th St & Florida Ave NW (31110)"	793.161290322581	660	530.708453460449	310	1.88709677419355	2	0.316986146608435	310
"1443"	"Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613) - 19th & L St NW (31224)"	2378	1890	1740.35549281729	30	1.73333333333333	2	0.449776445108804	30
"1444"	"Van Ness Metro / UDC (31300) - 19th St & Constitution Ave NW (31235)"	3069.23076923077	2310	1665.16527246258	26	1.46153846153846	1	0.508391127441794	26
"1445"	"19th & East Capitol St SE (31601) - 4th & East Capitol St NE (31618)"	662.315789473684	540	647.499174992534	285	1.88070175438596	2	0.324709293869271	285
"1446"	"3rd & H St NE (31616) - 21st & I St NW (31205)"	1457.74647887324	1320	781.738350789167	71	1.91549295774648	2	0.28012644457405	71
"1447"	"10th & U St NW (31111) - 21st & I St NW (31205)"	1109.10891089109	1020	468.795639125925	202	1.89108910891089	2	0.312301362907415	202
"1448"	"Georgia & New Hampshire Ave NW (31400) - 1st & M St NE (31603)"	1197.60956175299	1140	283.047457060132	251	1.97211155378486	2	0.164982191481311	251
"1449"	"4th & East Capitol St NE (31618) - 14th & R St NW (31202)"	1470	1380	296.925421414794	52	1.84615384615385	2	0.364321307478654	52
"1450"	"Connecticut Ave & Newark St NW / Cleveland Park (31305) - McPherson Square - 14th & H St NW (31216)"	1355.29411764706	1320	288.543604615846	51	1.86274509803922	2	0.347540377115365	51
"1451"	"10th St & Constitution Ave NW (31219) - Georgetown Harbor / 30th St NW (31215)"	2104.35233160622	1650	1468.79002069413	386	1.44300518134715	1	0.49738566914336	386
"1452"	"Lamont & Mt Pleasant NW (31107) - 8th & H St NW (31228)"	1245.65217391304	1200	391.402981154271	184	1.92934782608696	2	0.256942103354282	184
"1453"	"17th & Corcoran St NW (31214) - 20th & E St NW (31204)"	755.2	720	241.023321715427	150	1.82	2	0.385474517999369	150
"1454"	"Lamont & Mt Pleasant NW (31107) - 25th St & Pennsylvania Ave NW (31237)"	1747.30434782609	1080	5421.74654997575	115	1.90434782608696	2	0.29540079949405	115
"1455"	"New York Ave & 15th St NW (31222) - 13th St & New York Ave NW (31227)"	1688.50393700787	480	2288.76416321683	127	1.45669291338583	1	0.500093729497496	127
"1456"	"14th & V St NW (31101) - 25th St & Pennsylvania Ave NW (31237)"	951.931540342298	840	647.67641643017	409	1.88753056234719	2	0.316330081188359	409
"1457"	"Lamont & Mt Pleasant NW (31107) - 17th & K St NW [formerly 17th & L St NW] (31213)"	892.540540540541	780	449.655096966516	185	1.8972972972973	2	0.304393986762942	185
"1458"	"13th & D St NE (31622) - L'Enfant Plaza / 7th & C St SW (31218)"	1064.52631578947	960	737.439110098425	190	1.90526315789474	2	0.29362482668725	190
"1459"	"14th & Rhode Island Ave NW (31203) - 5th & F St NW (31620)"	1130.93406593407	720	4439.28818234282	364	1.84065934065934	2	0.366497237683064	364
"1460"	"Eastern Market / 7th & North Carolina Ave SE (31610) - 10th St & Constitution Ave NW (31219)"	1543.50453172205	1020	1431.74902018391	331	1.63746223564955	2	0.481460745364675	331
"1461"	"Van Ness Metro / UDC (31300) - 19th & L St NW (31224)"	1197.47368421053	1140	334.514473245554	95	1.96842105263158	2	0.175804024047291	95
"1462"	"14th & D St SE (31607) - 19th & L St NW (31224)"	1774.28571428571	1800	172.709500110942	7	2	2	0	7
"1463"	"3rd & D St SE (31605) - 10th St & Constitution Ave NW (31219)"	1681.56133828996	1140	1912.90252250062	269	1.51672862453532	2	0.500651520258633	269
"1464"	"13th St & New York Ave NW (31227) - 19th & E Street NW (31206)"	749.10447761194	480	1357.579924778	134	1.85074626865672	2	0.3576755089782	134
"1465"	"Florida Ave & R St NW (31503) - 14th & Rhode Island Ave NW (31203)"	759.56043956044	600	969.557106387687	273	1.88644688644689	2	0.317850394191507	273
"1466"	"4th St & Massachusetts Ave NW (31604) - USDA / 12th & Independence Ave SW (31217)"	1094.14847161572	720	1237.92228122396	229	1.82096069868996	2	0.384225061092375	229
"1467"	"1st & M St NE (31603) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1053.81818181818	960	245.782710845967	110	1.95454545454545	2	0.209252213227524	110
"1468"	"14th & Harvard St NW (31105) - 14th & Rhode Island Ave NW (31203)"	566.564885496183	480	536.655988436388	786	1.94910941475827	2	0.219914217758643	786
"1469"	"Lincoln Park / 13th & East Capitol St NE  (31619) - 8th & H St NW (31228)"	1062.85714285714	960	565.906437578023	224	1.82589285714286	2	0.380050866483251	224
"1470"	"Georgia & New Hampshire Ave NW (31400) - Calvert St & Woodley Pl NW (31106)"	852.842105263158	780	288.716183891071	285	1.93684210526316	2	0.243674611994692	285
"1471"	"Georgia Ave and Fairmont St NW (31207) - 17th & Corcoran St NW (31214)"	906.818181818182	720	547.500760230003	44	1.93181818181818	2	0.254971705929353	44
"1472"	"5th St & K St NW (31600) - 19th & L St NW (31224)"	930.179640718563	840	617.347096384463	167	1.86826347305389	2	0.339221259200967	167
"1473"	"Calvert St & Woodley Pl NW (31106) - Convention Center / 7th & M St NW (31223)"	1239.39393939394	1080	614.049486441955	99	1.87878787878788	2	0.328034569878314	99
"1474"	"16th & Harvard St NW (31103) - 4th St & Massachusetts Ave NW (31604)"	1250.4347826087	1140	543.968086170851	69	1.92753623188406	2	0.261153582247854	69
"1475"	"10th & U St NW (31111) - 19th St & Pennsylvania Ave NW (31100)"	1399.35483870968	900	3673.61759673616	124	1.91129032258065	2	0.285477684808239	124
"1476"	"3rd & D St SE (31605) - 19th St & Pennsylvania Ave NW (31100)"	1930.26315789474	1320	2455.89683479537	76	1.82894736842105	2	0.37905700168486	76
"1477"	"14th & Rhode Island Ave NW (31203) - North Capitol St & F St NW (31624)"	768.333333333333	660	351.035872588559	360	1.90555555555556	2	0.29285307185698	360
"1478"	"14th St & Spring Rd NW (31401) - 17th & K St NW [formerly 17th & L St NW] (31213)"	1200	1080	1108.53333456696	105	1.98095238095238	2	0.137347984566461	105
"1479"	"Georgia & New Hampshire Ave NW (31400) - Columbus Circle / Union Station (31623)"	1369.16666666667	1320	224.798814592634	72	1.90277777777778	2	0.298339169035693	72
"1480"	"Georgia Ave and Fairmont St NW (31207) - 17th & K St NW [formerly 17th & L St NW] (31213)"	971.920529801325	780	1490.53042694283	151	1.99337748344371	2	0.0813788458771159	151
"1481"	"14th & Harvard St NW (31105) - Connecticut Ave & Newark St NW / Cleveland Park (31305)"	944.761904761905	900	206.307398939405	126	1.93650793650794	2	0.244819337341861	126
"1482"	"16th & U St NW (31229) - McPherson Square - 14th & H St NW (31216)"	876	720	997.795159701074	250	1.9	2	0.300601806021076	250
"1483"	"14th St & Spring Rd NW (31401) - 14th & Harvard St NW (31105)"	424.083769633508	360	275.578001754455	191	1.89005235602094	2	0.313646628820932	191
"1484"	"Adams Mill & Columbia Rd NW (31104) - New York Ave & 15th St NW (31222)"	1496.88679245283	1140	1225.7597417395	212	1.65094339622642	2	0.477800109510375	212
"1485"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - Columbus Circle / Union Station (31623)"	2696.47058823529	2160	1762.92704463511	17	1.82352941176471	2	0.392952623996688	17
"1486"	"Eckington Pl & Q St NE (31505) - 5th & F St NW (31620)"	784.948453608247	660	427.054162527376	97	1.92783505154639	2	0.260105054113252	97
"1487"	"14th & V St NW (31101) - 1st & N ST SE (31209)"	1890	1650	617.668427001321	22	1.81818181818182	2	0.394771016975861	22
"1488"	"13th & H St NE (31611) - 3rd & D St SE (31605)"	878.12274368231	780	406.557765592369	277	1.88086642599278	2	0.324531948683836	277
"1489"	"Park Rd & Holmead Pl NW (31602) - 13th St & New York Ave NW (31227)"	1505.45454545455	1020	4006.82489859803	88	1.84090909090909	2	0.367856907348797	88
"1490"	"36th & Calvert St NW / Glover Park (31304) - 20th & E St NW (31204)"	1089.375	1020	280.044639298809	64	1.875	2	0.333333333333333	64
"1491"	"12th & Hayes St (31001) - 18th & Bell St (31007)"	715.985915492958	360	3549.97706852876	284	1.83450704225352	2	0.372280864876317	284
"1492"	"Georgia & New Hampshire Ave NW (31400) - 14th & V St NW (31101)"	812.80276816609	660	673.69892549605	289	1.95501730103806	2	0.207625672397523	289
"1493"	"20th & Crystal Dr (31002) - 10th St & Constitution Ave NW (31219)"	1646.4	1440	652.460836263099	50	1.9	2	0.303045763365663	50
"1494"	"Florida Ave & R St NW (31503) - 5th & F St NW (31620)"	675.087719298246	600	274.212000141793	342	1.9327485380117	2	0.250823958164005	342
"1495"	"Lincoln Park / 13th & East Capitol St NE  (31619) - 10th St & Constitution Ave NW (31219)"	1162.14511041009	960	888.417989000746	317	1.82649842271293	2	0.379279018103366	317
"1496"	"10th & Monroe St NE (31504) - 4th & East Capitol St NE (31618)"	1247.67857142857	1260	110.469776086364	112	1.99107142857143	2	0.0944911182523068	112
"1497"	"14th St & Spring Rd NW (31401) - 19th & E Street NW (31206)"	1350	1260	612.729375936549	60	1.96666666666667	2	0.181020334719393	60
"1498"	"16th & Harvard St NW (31103) - 14th & G St NW (31238)"	1316.58227848101	900	2370.20915311136	158	1.91139240506329	2	0.285080094577147	158
"1499"	"Ward Circle / American University (31301) - 8th & H St NW (31228)"	2446.15384615385	1920	1290.02039339873	26	1.61538461538462	2	0.496138938356834	26
"1500"	"14th & Harvard St NW (31105) - 18th & M St NW (31221)"	811.021671826625	720	365.220782576468	323	1.91021671826625	2	0.286314581961616	323
"1501"	"1st & M St NE (31603) - 5th & F St NW (31620)"	811.597633136095	600	933.589044389387	169	1.87573964497041	2	0.330858664117024	169
"1502"	"Eastern Market / 7th & North Carolina Ave SE (31610) - Good Hope & Naylor Rd SE (31700)"	1400	1230	378.84033576165	6	2	2	0	6
"1503"	"14th & Rhode Island Ave NW (31203) - 21st & M St NW (31212)"	553.897058823529	420	961.610583280547	544	1.92463235294118	2	0.26422661206643	544
"1504"	"34th St & Wisconsin Ave NW (31226) - 17th & Corcoran St NW (31214)"	811.785714285714	780	192.099404870454	168	1.86904761904762	2	0.338356786667738	168
"1505"	"3rd & H St NE (31616) - 13th & D St NE (31622)"	619.330543933054	540	347.866805906203	239	1.94560669456067	2	0.227268092431268	239
"1506"	"North Capitol St & F St NW (31624) - USDA / 12th & Independence Ave SW (31217)"	1720.34739454094	900	2847.54845741478	403	1.6302729528536	2	0.483330768500279	403
"1507"	"Convention Center / 7th & M St NW (31223) - 19th & E Street NW (31206)"	1248	780	1750.3626514996	35	1.8	2	0.405839724956714	35
"1508"	"S Glebe & Potomac Ave (31010) - 20th & Crystal Dr (31002)"	1193.08310991957	420	8741.12861405066	373	1.83914209115281	2	0.367893324991137	373
"1509"	"5th St & K St NW (31600) - 19th St & Pennsylvania Ave NW (31100)"	949.034907597536	780	1936.12965420026	487	1.91786447638604	2	0.274853417931531	487
"1510"	"14th & R St NW (31202) - 5th St & K St NW (31600)"	771.085714285714	720	357.524162950696	175	1.78285714285714	2	0.413483737665254	175
"1511"	"7th & T St NW (31109) - 21st & M St NW (31212)"	989.379310344828	780	2474.06092650981	290	1.93103448275862	2	0.253833512551086	290
"1512"	"Columbus Circle / Union Station (31623) - 4th & M St SW (31108)"	957.134831460674	780	1488.00336733688	356	1.91573033707865	2	0.27818278575127	356
"1513"	"14th & Harvard St NW (31105) - 21st & I St NW (31205)"	999.299191374663	900	468.509476063725	371	1.86792452830189	2	0.339030022934239	371
"1514"	"North Capitol St & F St NW (31624) - 21st & M St NW (31212)"	1284.96350364963	1080	662.147935407266	137	1.7007299270073	2	0.459618823906251	137
"1515"	"Columbus Circle / Union Station (31623) - 18th & M St NW (31221)"	1876.20689655172	1260	2851.19374305125	174	1.81034482758621	2	0.393159569234434	174
"1516"	"Calvert St & Woodley Pl NW (31106) - L'Enfant Plaza / 7th & C St SW (31218)"	2458.84615384615	1800	1566.02864001827	52	1.63461538461538	2	0.486235888603994	52
"1517"	"14th & R St NW (31202) - 21st & M St NW (31212)"	702.802547770701	540	1796.76451647433	314	1.89808917197452	2	0.303013899570397	314
"1518"	"Lamont & Mt Pleasant NW (31107) - 16th & U St NW (31229)"	582.944162436548	420	700.657242835501	394	1.95939086294416	2	0.197633929254664	394
"1519"	"Columbus Circle / Union Station (31623) - 8th & Eye St SE / Barracks Row (31608)"	778.914728682171	720	281.174185802642	387	1.96899224806202	2	0.173562989541882	387
"1520"	"Florida Ave & R St NW (31503) - 20th & E St NW (31204)"	1295.71428571429	1260	263.393824187677	42	1.9047619047619	2	0.297101757186175	42
"1521"	"4th & East Capitol St NE (31618) - USDA / 12th & Independence Ave SW (31217)"	1454.15322580645	1020	1366.36851467258	496	1.55846774193548	2	0.497071089125272	496
"1522"	"14th St & Spring Rd NW (31401) - 18th & M St NW (31221)"	1102.03125	1020	521.10627231616	128	1.8984375	2	0.303259036645384	128
"1523"	"Convention Center / 7th & M St NW (31223) - USDA / 12th & Independence Ave SW (31217)"	1267.74193548387	1050	768.373679743816	124	1.50806451612903	2	0.501963101386369	124
"1524"	"23rd & Crystal Dr (31011) - 15th & Hayes St (31005)"	534.251497005988	480	222.581803523544	167	1.88622754491018	2	0.318489690337325	167
"1525"	"14th & D St SE (31607) - Columbus Circle / Union Station (31623)"	734.307692307692	660	293.353314597629	520	1.94038461538462	2	0.237000862078719	520
"1526"	"North Capitol St & F St NW (31624) - 19th & E Street NW (31206)"	810.740740740741	720	255.631128742289	162	1.95061728395062	2	0.217337620854145	162
"1527"	"John McCormack Dr & Michigan Ave NE (31502) - 1st & M St NE (31603)"	938.591549295775	840	726.864477859203	213	1.95774647887324	2	0.201640890276281	213
"1528"	"5th & F St NW (31620) - North Capitol St & F St NW (31624)"	471.7	300	927.119028400005	600	1.88	2	0.325232676438021	600
"1529"	"10th St & Constitution Ave NW (31219) - Alta Bicycle Share Warehouse (31902)"	32280	1920	53418.6035010276	3	1.66666666666667	2	0.577350269189626	3
"1530"	"25th St & Pennsylvania Ave NW (31237) - Georgia & New Hampshire Ave NW (31400)"	1759.2	1560	721.398641529079	25	1.92	2	0.276887462097269	25
"1531"	"C & O Canal & Wisconsin Ave NW (31225) - US Dept of State / Virginia Ave & 21st St NW (31220)"	993.716814159292	720	791.875068362305	226	1.71681415929204	2	0.451546016824127	226
"1532"	"15th & Hayes St (31005) - New York Ave & 15th St NW (31222)"	1640.68965517241	1620	109.084863244918	29	2	2	0	29
"1533"	"Calvert St & Woodley Pl NW (31106) - McPherson Square - 14th & H St NW (31216)"	1543.08724832215	1020	3590.25085687745	149	1.90604026845638	2	0.292756745235714	149
"1534"	"3rd & H St NE (31616) - 5th & F St NW (31620)"	700.2	600	413.996285760048	200	1.885	2	0.319822501023308	200
"1535"	"4th & East Capitol St NE (31618) - 14th & D St SE (31607)"	567.838616714697	480	606.43628527638	347	1.9164265129683	2	0.277146738517258	347
"1536"	"17th & Corcoran St NW (31214) - 18th & M St NW (31221)"	390.997920997921	300	428.307466845866	962	1.95426195426195	2	0.209025104386566	962
"1537"	"Park Rd & Holmead Pl NW (31602) - 19th & L St NW (31224)"	1334.24460431655	960	2593.86147664539	139	1.92805755395683	2	0.259327105000955	139
"1538"	"25th St & Pennsylvania Ave NW (31237) - USDA / 12th & Independence Ave SW (31217)"	1937.14285714286	1200	1758.21116042461	294	1.51700680272109	2	0.500562707204952	294
"1539"	"10th & U St NW (31111) - White House [17th & State Pl NW] (31210)"	841.751824817518	840	128.09634362589	137	1.95620437956204	2	0.20539105952699	137
"1540"	"14th & Rhode Island Ave NW (31203) - 17th & K St NW [formerly 17th & L St NW] (31213)"	484.961240310078	300	694.169788585607	387	1.89664082687338	2	0.304821501640758	387
"1541"	"16th & Harvard St NW (31103) - 5th & F St NW (31620)"	1366.11570247934	1260	568.142253167911	121	1.90909090909091	2	0.288675134594813	121
"1542"	"10th & U St NW (31111) - L'Enfant Plaza / 7th & C St SW (31218)"	1112.06106870229	960	457.08561318465	131	1.91603053435115	2	0.278406673741055	131
"1543"	"Lincoln Park / 13th & East Capitol St NE  (31619) - M St & New Jersey Ave SE (31208)"	765.721153846154	660	509.997362747365	416	1.88701923076923	2	0.316950468731766	416
"1544"	"Tenleytown / Wisconsin Ave & Albemarle St NW (31303) - Calvert St & Woodley Pl NW (31106)"	1273.9336492891	1020	1171.76512165985	211	1.86255924170616	2	0.34513087931198	211
"1545"	"20th & Bell St (31000) - 23rd & Crystal Dr (31011)"	409.384615384615	120	988.514470645831	130	1.81538461538462	2	0.389486152934055	130
"1546"	"13th & D St NE (31622) - Eastern Market / 7th & North Carolina Ave SE (31610)"	532.578397212544	480	377.865743381378	574	1.89198606271777	2	0.310668748603141	574
"1547"	"10th & Monroe St NE (31504) - 3rd & D St SE (31605)"	1317.55102040816	1320	230.746348944074	49	1.95918367346939	2	0.199914947901746	49
